MunAno,Municipio,Ano,AreaGoverno,ValorDespesa,ValorReceita,PGasto,IndiceColetaEsgoto,IndiceTratamentoEsgoto,IndiceEsgotoTratado,IndiceAtendimentoAgua,TaxaMortalidadeInfanciaMilNascidosVivos,ObitosPopulacao60AnosMais,TaxaMortalidadeMilHabitantes,TaxaMortalidadeInfantilMilNascidosVivos,TaxaMortalidadeMulheresIdadeFértilCemMilMulheres,NascidosMortos,TaxaNatalidadeMilHabitantes,TaxaFecundidadeMilMulheres,LeitosInternaçãoMilHabitantes,LeitosSUSMilHabitantes,IndiceEnvelhecimento,IndiceQualidadeAterroResíduos,IndiceAtendimentoAgua,IndiceColetaEsgoto,IndiceTratamentoEsgoto
Mogi Mirim2016,Mogi Mirim,2016,SANEAMENTO,103217748.8,323481421.26,0.3190840092081769,88.96,96.97,86.27,93.57,5.64,469,7.22,4.7,101.5,7.0,11.95,45.0,2.53,1.38,89.0,9.5,100.0,89.0,97.0
Mogi Mirim2016,Mogi Mirim,2016,SAÚDE,254261099.17,323481421.26,0.7860145357950441,88.96,96.97,86.27,93.57,5.64,469,7.22,4.7,101.5,7.0,11.95,45.0,2.53,1.38,89.0,9.5,100.0,89.0,97.0
Mogi Mirim2017,Mogi Mirim,2017,SANEAMENTO,114926874.1,334113724.48,0.34397531642516976,89.16,98.65,87.96,93.57,12.49,496,7.42,10.57,63.76,6.0,11.65,44.25,2.38,1.28,92.9,8.3,100.0,89.2,98.7
Mogi Mirim2017,Mogi Mirim,2017,SAÚDE,274551730.07,334113724.48,0.8217313745411096,89.16,98.65,87.96,93.57,12.49,496,7.42,10.57,63.76,6.0,11.65,44.25,2.38,1.28,92.9,8.3,100.0,89.2,98.7
Mogi Mirim2018,Mogi Mirim,2018,SANEAMENTO,134159564.69,386885864.58,0.3467678118342279,90.51,97.59,88.33,93.57,1.91,506,7.52,1.91,119.65,6.0,11.65,44.65,2.37,1.27,96.99,9.8,100.0,90.5,97.6
Mogi Mirim2018,Mogi Mirim,2018,SAÚDE,284946959.52,386885864.58,0.7365142684376333,90.51,97.59,88.33,93.57,1.91,506,7.52,1.91,119.65,6.0,11.65,44.65,2.37,1.27,96.99,9.8,100.0,90.5,97.6
Monte Alegre do Sul2014,Monte Alegre do Sul,2014,SANEAMENTO,2729541.0,25617188.02,0.10655115611709516,59.88,0.0,0.0,84.77,,45,7.15,,156.74,,9.71,37.62,,,96.84,9.8,100.0,59.9,
Monte Alegre do Sul2014,Monte Alegre do Sul,2014,SAÚDE,14974285.09,25617188.02,0.5845405466950232,59.88,0.0,0.0,84.77,,45,7.15,,156.74,,9.71,37.62,,,96.84,9.8,100.0,59.9,
Monte Alegre do Sul2015,Monte Alegre do Sul,2015,SANEAMENTO,2429322.97,23188800.26,0.10476277093949146,55.42,0.0,0.0,85.55,,51,8.02,,51.98,2.0,10.29,40.02,,,100.32,9.8,100.0,55.4,
Monte Alegre do Sul2015,Monte Alegre do Sul,2015,SAÚDE,15804516.25,23188800.26,0.6815581691504035,55.42,0.0,0.0,85.55,,51,8.02,,51.98,2.0,10.29,40.02,,,100.32,9.8,100.0,55.4,
Monte Alegre do Sul2016,Monte Alegre do Sul,2016,SANEAMENTO,8202241.44,27509648.13,0.29815871876075506,56.98,0.0,0.0,87.84,,56,9.16,,,,7.17,27.94,,,104.11,9.5,99.1,57.0,
Monte Alegre do Sul2016,Monte Alegre do Sul,2016,SAÚDE,16939734.08,27509648.13,0.6157742912577195,56.98,0.0,0.0,87.84,,56,9.16,,,,7.17,27.94,,,104.11,9.5,99.1,57.0,
Monte Alegre do Sul2017,Monte Alegre do Sul,2017,SANEAMENTO,2726801.7,24966356.77,0.10921904726109545,50.61,0.0,0.0,88.43,24.69,34,6.46,24.69,103.15,1.0,10.67,41.77,,,108.16,8.3,100.0,50.6,
Monte Alegre do Sul2017,Monte Alegre do Sul,2017,SAÚDE,16441627.58,24966356.77,0.6585513349611563,50.61,0.0,0.0,88.43,24.69,34,6.46,24.69,103.15,1.0,10.67,41.77,,,108.16,8.3,100.0,50.6,
Monte Alegre do Sul2018,Monte Alegre do Sul,2018,SANEAMENTO,1454008.42,27328085.03,0.0532056460744992,45.97,0.0,0.0,88.71,32.79,55,8.9,16.39,51.49,1.0,7.98,31.41,,,112.38,9.8,100.0,46.0,
Monte Alegre do Sul2018,Monte Alegre do Sul,2018,SAÚDE,13404766.5,27328085.03,0.49051247042317914,45.97,0.0,0.0,88.71,32.79,55,8.9,16.39,51.49,1.0,7.98,31.41,,,112.38,9.8,100.0,46.0,
Monte Azul Paulista2014,Monte Azul Paulista,2014,SANEAMENTO,11023497.57,51113277.39,0.21566798555861497,85.0,35.0,29.75,100.0,12.77,108,8.37,8.51,180.47,3.0,12.61,47.12,3.76,2.74,85.71,8.1,94.9,85.0,35.0
Monte Azul Paulista2014,Monte Azul Paulista,2014,SAÚDE,36406982.06,51113277.39,0.7122803294770295,85.0,35.0,29.75,100.0,12.77,108,8.37,8.51,180.47,3.0,12.61,47.12,3.76,2.74,85.71,8.1,94.9,85.0,35.0
Monte Azul Paulista2015,Monte Azul Paulista,2015,SANEAMENTO,9172273.75,50405432.82,0.18196994325501756,85.0,35.0,29.75,100.0,4.42,116,8.79,4.42,162.07,2.0,12.18,45.79,3.77,2.75,89.96,7.1,96.0,85.0,35.0
Monte Azul Paulista2015,Monte Azul Paulista,2015,SAÚDE,35688898.19,50405432.82,0.7080367371796332,85.0,35.0,29.75,100.0,4.42,116,8.79,4.42,162.07,2.0,12.18,45.79,3.77,2.75,89.96,7.1,96.0,85.0,35.0
Monte Azul Paulista2016,Monte Azul Paulista,2016,SANEAMENTO,8935571.04,55149915.14,0.1620232962701164,85.0,35.0,29.75,97.8,24.39,122,8.6,14.63,61.79,3.0,11.09,42.22,3.79,2.76,93.38,6.5,97.4,85.0,35.0
Monte Azul Paulista2016,Monte Azul Paulista,2016,SAÚDE,38418730.84,55149915.14,0.6966235712688352,85.0,35.0,29.75,97.8,24.39,122,8.6,14.63,61.79,3.0,11.09,42.22,3.79,2.76,93.38,6.5,97.4,85.0,35.0
Monte Azul Paulista2017,Monte Azul Paulista,2017,SANEAMENTO,11937544.65,64981398.02,0.18370710716820615,85.0,35.0,29.75,94.74,4.39,106,8.31,4.39,83.72,2.0,12.39,47.72,3.8,2.77,97.21,7.5,97.1,85.0,35.0
Monte Azul Paulista2017,Monte Azul Paulista,2017,SAÚDE,42405798.45,64981398.02,0.6525836584332693,85.0,35.0,29.75,94.74,4.39,106,8.31,4.39,83.72,2.0,12.39,47.72,3.8,2.77,97.21,7.5,97.1,85.0,35.0
Monte Azul Paulista2018,Monte Azul Paulista,2018,SANEAMENTO,14833297.87,75003214.06,0.19776882972153526,85.0,35.0,29.75,95.96,23.15,113,7.91,18.52,106.38,2.0,11.78,45.96,3.82,2.78,101.05,7.5,98.3,85.0,35.0
Monte Azul Paulista2018,Monte Azul Paulista,2018,SAÚDE,41932283.54,75003214.06,0.5590731552711276,85.0,35.0,29.75,95.96,23.15,113,7.91,18.52,106.38,2.0,11.78,45.96,3.82,2.78,101.05,7.5,98.3,85.0,35.0
Monte Castelo2014,Monte Castelo,2014,SANEAMENTO,1024706.13,17419934.91,0.05882376342357987,95.74,100.0,95.74,79.65,17.54,24,8.44,17.54,98.62,,14.15,56.21,,,124.88,7.7,100.0,95.7,100.0
Monte Castelo2014,Monte Castelo,2014,SAÚDE,12396841.7,17419934.91,0.7116468439203829,95.74,100.0,95.74,79.65,17.54,24,8.44,17.54,98.62,,14.15,56.21,,,124.88,7.7,100.0,95.7,100.0
Monte Castelo2015,Monte Castelo,2015,SANEAMENTO,941163.29,17763610.59,0.05298265717048687,48.39,100.0,48.39,79.01,,31,8.71,,,,12.94,51.38,,,132.42,8.5,100.0,48.4,100.0
Monte Castelo2015,Monte Castelo,2015,SAÚDE,12836195.62,17763610.59,0.7226118561294131,48.39,100.0,48.39,79.01,,31,8.71,,,,12.94,51.38,,,132.42,8.5,100.0,48.4,100.0
Monte Castelo2016,Monte Castelo,2016,SANEAMENTO,941293.26,19628754.78,0.047954812750480545,80.0,100.0,80.0,79.04,27.78,22,7.48,27.78,,,8.98,35.82,,,139.8,7.4,100.0,80.0,100.0
Monte Castelo2016,Monte Castelo,2016,SAÚDE,11380764.03,19628754.78,0.5798006117838922,80.0,100.0,80.0,79.04,27.78,22,7.48,27.78,,,8.98,35.82,,,139.8,7.4,100.0,80.0,100.0
Monte Castelo2017,Monte Castelo,2017,SANEAMENTO,914307.79,19505132.48,0.04687524121856157,79.67,100.0,79.67,79.02,,31,9.98,,100.5,,8.98,36.18,,,146.86,7.3,100.0,79.7,100.0
Monte Castelo2017,Monte Castelo,2017,SAÚDE,13262105.85,19505132.48,0.6799290321969655,79.67,100.0,79.67,79.02,,31,9.98,,100.5,,8.98,36.18,,,146.86,7.3,100.0,79.7,100.0
Morro Agudo2014,Morro Agudo,2014,SANEAMENTO,7672925.01,100153455.46,0.07661168528593072,81.05,0.0,0.0,95.85,7.46,118,5.62,7.46,131.77,,13.21,48.16,1.48,1.02,45.72,10.0,100.0,81.1,
Morro Agudo2014,Morro Agudo,2014,SAÚDE,88956567.96,100153455.46,0.8882026840854044,81.05,0.0,0.0,95.85,7.46,118,5.62,7.46,131.77,,13.21,48.16,1.48,1.02,45.72,10.0,100.0,81.1,
Morro Agudo2015,Morro Agudo,2015,SANEAMENTO,9418584.39,104602909.52,0.09004132325974332,71.85,0.0,0.0,95.85,12.32,90,5.01,12.32,95.06,3.0,13.2,48.24,1.46,1.01,47.78,10.0,100.0,71.9,
Morro Agudo2015,Morro Agudo,2015,SAÚDE,78974519.52,104602909.52,0.7549935263024412,71.85,0.0,0.0,95.85,12.32,90,5.01,12.32,95.06,3.0,13.2,48.24,1.46,1.01,47.78,10.0,100.0,71.9,
Morro Agudo2016,Morro Agudo,2016,SANEAMENTO,8927638.2,112891743.32,0.07908140965361787,90.0,98.0,88.2,95.85,17.59,131,6.15,15.08,118.18,3.0,12.81,47.03,1.45,1.0,49.55,10.0,100.0,90.0,98.0
Morro Agudo2016,Morro Agudo,2016,SAÚDE,85655707.51,112891743.32,0.7587420035423014,90.0,98.0,88.2,95.85,17.59,131,6.15,15.08,118.18,3.0,12.81,47.03,1.45,1.0,49.55,10.0,100.0,90.0,98.0
Morro Agudo2017,Morro Agudo,2017,SANEAMENTO,9952768.08,118512574.07,0.08398069283451182,68.8,96.99,66.73,94.96,5.29,119,5.99,5.29,164.57,2.0,12.04,44.43,1.43,0.99,51.44,10.0,99.1,68.8,97.0
Morro Agudo2017,Morro Agudo,2017,SAÚDE,94788573.97,118512574.07,0.7998187088064824,68.8,96.99,66.73,94.96,5.29,119,5.99,5.29,164.57,2.0,12.04,44.43,1.43,0.99,51.44,10.0,99.1,68.8,97.0
Morro Agudo2018,Morro Agudo,2018,SANEAMENTO,14194416.5,128862117.91,0.11015197274589013,90.0,100.0,90.0,100.0,15.15,126,5.96,15.15,93.53,3.0,12.49,46.3,1.42,0.98,53.42,10.0,97.8,90.0,100.0
Morro Agudo2018,Morro Agudo,2018,SAÚDE,118098985.58,128862117.91,0.9164755903087267,90.0,100.0,90.0,100.0,15.15,126,5.96,15.15,93.53,3.0,12.49,46.3,1.42,0.98,53.42,10.0,97.8,90.0,100.0
Motuca2014,Motuca,2014,SAÚDE,16020653.56,17428615.42,0.9192155070227603,82.39,100.0,82.39,100.0,16.95,15,4.96,16.95,82.1,1.0,13.31,48.44,,,63.09,7.9,100.0,82.4,100.0
Motuca2015,Motuca,2015,SAÚDE,16159537.51,17668843.69,0.9145781010641788,82.5,100.0,82.5,100.0,16.67,14,5.15,16.67,,,13.43,49.18,,,67.01,7.9,100.0,82.5,100.0
Motuca2016,Motuca,2016,SAÚDE,15809757.88,18745202.92,0.8434028667212742,54.67,100.0,54.67,100.0,25.32,15,4.89,25.32,81.83,,17.55,64.65,,,70.9,9.5,100.0,54.7,100.0
Motuca2017,Motuca,2017,SAÚDE,15514694.52,17458210.26,0.888676117937876,80.0,69.51,55.61,99.27,,20,5.73,,,,11.68,43.3,,,75.03,7.5,98.5,80.0,69.5
Motuca2018,Motuca,2018,SANEAMENTO,140943.39,19994414.6,0.007049138112800762,76.75,69.51,53.35,100.0,17.54,29,8.32,,81.77,,12.48,46.61,,,79.6,8.6,100.0,76.8,69.5
Motuca2018,Motuca,2018,SAÚDE,16908349.88,19994414.6,0.8456536596975436,76.75,69.51,53.35,100.0,17.54,29,8.32,,81.77,,12.48,46.61,,,79.6,8.6,100.0,76.8,69.5
Murutinga do Sul2014,Murutinga do Sul,2014,SANEAMENTO,1074774.66,16450623.96,0.06533336745240391,65.0,100.0,65.0,69.4,62.5,38,11.83,62.5,95.15,,11.35,45.67,,,133.89,8.7,100.0,65.0,100.0
Murutinga do Sul2014,Murutinga do Sul,2014,SAÚDE,16768689.85,16450623.96,1.0193345790879047,65.0,100.0,65.0,69.4,62.5,38,11.83,62.5,95.15,,11.35,45.67,,,133.89,8.7,100.0,65.0,100.0
Murutinga do Sul2015,Murutinga do Sul,2015,SANEAMENTO,1455795.78,15879742.53,0.09167628362044987,65.0,100.0,65.0,69.94,,32,9.91,,189.21,,9.44,37.84,,,142.38,8.2,100.0,65.0,100.0
Murutinga do Sul2015,Murutinga do Sul,2015,SAÚDE,14587746.72,15879742.53,0.918638743193779,65.0,100.0,65.0,69.94,,32,9.91,,189.21,,9.44,37.84,,,142.38,8.2,100.0,65.0,100.0
Murutinga do Sul2016,Murutinga do Sul,2016,SANEAMENTO,1431790.48,17132818.07,0.08357005100679271,65.0,100.0,65.0,69.91,,38,12.01,,95.06,,6.59,26.62,,,148.05,7.3,100.0,65.0,100.0
Murutinga do Sul2016,Murutinga do Sul,2016,SAÚDE,16368835.63,17132818.07,0.9554082441733417,65.0,100.0,65.0,69.91,,38,12.01,,95.06,,6.59,26.62,,,148.05,7.3,100.0,65.0,100.0
Murutinga do Sul2017,Murutinga do Sul,2017,SANEAMENTO,1359504.12,16775127.77,0.08104284740121537,65.0,100.0,65.0,71.86,20.41,28,7.75,20.41,,,11.51,46.76,,,154.83,2.7,99.7,65.0,100.0
Murutinga do Sul2017,Murutinga do Sul,2017,SAÚDE,14715745.52,16775127.77,0.877235972313551,65.0,100.0,65.0,71.86,20.41,28,7.75,20.41,,,11.51,46.76,,,154.83,2.7,99.7,65.0,100.0
Murutinga do Sul2018,Murutinga do Sul,2018,SANEAMENTO,1651584.02,18030767.55,0.091598098384891,65.0,100.0,65.0,57.61,,35,10.55,,190.11,1.0,7.97,32.32,,,160.82,9.2,93.7,65.0,100.0
Murutinga do Sul2018,Murutinga do Sul,2018,SAÚDE,14006823.47,18030767.55,0.776829019128473,65.0,100.0,65.0,57.61,,35,10.55,,190.11,1.0,7.97,32.32,,,160.82,9.2,93.7,65.0,100.0
Nantes2015,Nantes,2015,SANEAMENTO,500722.4,15235514.44,0.03286547375685465,68.17,100.0,68.17,89.8,62.5,8,4.83,31.25,,2.0,11.05,39.46,,,50.47,9.5,100.0,68.2,100.0
Nantes2015,Nantes,2015,SAÚDE,12930588.58,15235514.44,0.848713617838296,68.17,100.0,68.17,89.8,62.5,8,4.83,31.25,,2.0,11.05,39.46,,,50.47,9.5,100.0,68.2,100.0
Nantes2016,Nantes,2016,SANEAMENTO,578330.75,16242594.42,0.03560581118050228,98.5,100.0,98.5,89.81,,11,6.14,,364.52,,12.97,46.17,,,52.5,8.1,100.0,98.5,100.0
Nantes2016,Nantes,2016,SAÚDE,14730152.56,16242594.42,0.9068842193007243,98.5,100.0,98.5,89.81,,11,6.14,,364.52,,12.97,46.17,,,52.5,8.1,100.0,98.5,100.0
Nantes2018,Nantes,2018,SANEAMENTO,786995.2,17706808.22,0.044445909743975304,100.0,100.0,100.0,100.0,,10,5.33,,238.1,,11.33,40.48,,,58.1,8.1,100.0,100.0,100.0
Nantes2018,Nantes,2018,SAÚDE,16775482.76,17706808.22,0.9474029735665145,100.0,100.0,100.0,100.0,,10,5.33,,238.1,,11.33,40.48,,,58.1,8.1,100.0,100.0,100.0
Natividade da Serra2014,Natividade da Serra,2014,SANEAMENTO,1562596.13,21729412.06,0.07191156970493752,89.89,93.75,84.27,63.21,50.63,34,7.34,37.97,129.12,1.0,11.83,51.0,,,98.3,7.4,100.0,89.9,93.8
Natividade da Serra2014,Natividade da Serra,2014,SAÚDE,12361178.27,21729412.06,0.5688685103797512,89.89,93.75,84.27,63.21,50.63,34,7.34,37.97,129.12,1.0,11.83,51.0,,,98.3,7.4,100.0,89.9,93.8
Natividade da Serra2015,Natividade da Serra,2015,SANEAMENTO,1596235.4,22267948.7,0.07168309131231293,100.0,84.21,84.21,100.0,,46,10.03,,257.4,,9.28,39.9,,,103.66,3.5,100.0,100.0,84.2
Natividade da Serra2015,Natividade da Serra,2015,SAÚDE,13896162.03,22267948.7,0.6240432029556454,100.0,84.21,84.21,100.0,,46,10.03,,257.4,,9.28,39.9,,,103.66,3.5,100.0,100.0,84.2
Natividade da Serra2016,Natividade da Serra,2016,SANEAMENTO,1423614.61,23095063.2,0.06164151176689571,100.0,84.21,84.21,100.0,16.13,36,9.13,,257.23,,9.28,39.87,,,105.74,7.5,100.0,100.0,84.2
Natividade da Serra2016,Natividade da Serra,2016,SAÚDE,14067278.35,23095063.2,0.6091032628133272,100.0,84.21,84.21,100.0,16.13,36,9.13,,257.23,,9.28,39.87,,,105.74,7.5,100.0,100.0,84.2
Natividade da Serra2018,Natividade da Serra,2018,SANEAMENTO,1750511.71,26574039.37,0.06587300054865539,71.43,10.0,7.14,42.7,,37,8.37,,258.06,1.0,10.16,43.87,,,110.74,9.4,100.0,71.4,10.0
Natividade da Serra2018,Natividade da Serra,2018,SAÚDE,16921536.87,26574039.37,0.6367694664102547,71.43,10.0,7.14,42.7,,37,8.37,,258.06,1.0,10.16,43.87,,,110.74,9.4,100.0,71.4,10.0
Neves Paulista2018,Neves Paulista,2018,SANEAMENTO,3307608.4,29224506.61,0.11317927259268792,42.67,100.0,42.67,90.24,19.8,67,9.82,19.8,93.24,,11.66,47.09,2.43,1.15,165.1,9.3,93.0,42.7,100.0
Neves Paulista2018,Neves Paulista,2018,SAÚDE,23125157.31,29224506.61,0.7912933353710432,42.67,100.0,42.67,90.24,19.8,67,9.82,19.8,93.24,,11.66,47.09,2.43,1.15,165.1,9.3,93.0,42.7,100.0
Nova Aliança2017,Nova Aliança,2017,SANEAMENTO,2982157.76,23237845.87,0.12833193647479854,100.0,75.08,100.0,81.98,12.05,43,9.54,12.05,180.07,,13.2,49.82,,,102.61,10.0,98.9,100.0,75.1
Nova Aliança2017,Nova Aliança,2017,SAÚDE,19151940.84,23237845.87,0.824170232780703,100.0,75.08,100.0,81.98,12.05,43,9.54,12.05,180.07,,13.2,49.82,,,102.61,10.0,98.9,100.0,75.1
Nova Aliança2018,Nova Aliança,2018,SANEAMENTO,4602017.36,23882163.83,0.19269683403725318,79.85,75.08,59.95,100.0,,44,8.2,,119.62,1.0,13.56,51.44,,,104.83,9.3,100.0,79.9,75.1
Nova Aliança2018,Nova Aliança,2018,SAÚDE,21401327.37,23882163.83,0.8961217887265454,79.85,75.08,59.95,100.0,,44,8.2,,119.62,1.0,13.56,51.44,,,104.83,9.3,100.0,79.9,75.1
Nova Europa2014,Nova Europa,2014,SANEAMENTO,4201297.97,28185669.51,0.1490579448009713,84.74,99.38,84.21,99.26,7.58,41,5.97,7.58,179.34,1.0,13.35,47.35,1.21,0.71,54.5,8.1,96.5,84.7,99.4
Nova Europa2014,Nova Europa,2014,SAÚDE,24255737.61,28185669.51,0.8605698580760801,84.74,99.38,84.21,99.26,7.58,41,5.97,7.58,179.34,1.0,13.35,47.35,1.21,0.71,54.5,8.1,96.5,84.7,99.4
Nova Europa2015,Nova Europa,2015,SANEAMENTO,2758605.76,30383742.1,0.09079216611702347,84.74,99.38,84.21,97.71,21.28,47,7.07,14.18,70.37,3.0,14.03,49.61,1.19,0.7,56.79,7.3,95.0,84.7,99.4
Nova Europa2015,Nova Europa,2015,SAÚDE,26109884.83,30383742.1,0.8593373635171817,84.74,99.38,84.21,97.71,21.28,47,7.07,14.18,70.37,3.0,14.03,49.61,1.19,0.7,56.79,7.3,95.0,84.7,99.4
Nova Europa2016,Nova Europa,2016,SANEAMENTO,3172686.31,32261720.32,0.09834213050421733,82.56,99.38,82.05,97.18,7.63,35,5.7,7.63,138.84,1.0,12.86,45.47,1.18,0.69,58.9,7.3,94.6,82.6,99.4
Nova Europa2016,Nova Europa,2016,SAÚDE,29124366.77,32261720.32,0.9027530609378241,82.56,99.38,82.05,97.18,7.63,35,5.7,7.63,138.84,1.0,12.86,45.47,1.18,0.69,58.9,7.3,94.6,82.6,99.4
Nova Europa2017,Nova Europa,2017,SANEAMENTO,3173077.27,32697494.55,0.09704343753763238,82.56,99.38,82.05,90.7,25.42,54,7.07,8.47,137.03,,11.43,40.42,1.16,0.68,61.02,7.4,97.8,82.6,99.4
Nova Europa2017,Nova Europa,2017,SAÚDE,30458037.36,32697494.55,0.9315098229751062,82.56,99.38,82.05,90.7,25.42,54,7.07,8.47,137.03,,11.43,40.42,1.16,0.68,61.02,7.4,97.8,82.6,99.4
Nova Europa2018,Nova Europa,2018,SANEAMENTO,5245262.08,39054208.0,0.13430721933984682,82.8,99.45,82.34,92.74,13.89,42,6.21,6.94,135.23,1.0,13.76,48.68,1.15,0.67,63.23,7.3,100.0,82.8,99.5
Nova Europa2018,Nova Europa,2018,SAÚDE,33034196.0,39054208.0,0.8458549716332745,82.8,99.45,82.34,92.74,13.89,42,6.21,6.94,135.23,1.0,13.76,48.68,1.15,0.67,63.23,7.3,100.0,82.8,99.5
Nova Independência2014,Nova Independência,2014,SANEAMENTO,1397229.74,19174084.93,0.07287073907834203,87.11,100.0,87.11,79.73,19.23,21,7.76,19.23,106.04,,15.51,55.14,,,51.64,9.0,100.0,87.1,100.0
Nova Independência2014,Nova Independência,2014,SAÚDE,14672168.92,19174084.93,0.7652082993042214,87.11,100.0,87.11,79.73,19.23,21,7.76,19.23,106.04,,15.51,55.14,,,51.64,9.0,100.0,87.1,100.0
Nova Independência2015,Nova Independência,2015,SANEAMENTO,1426978.22,19776415.35,0.07215555472240827,86.73,100.0,86.73,79.74,,17,5.54,,,,14.0,49.79,,,53.55,8.3,100.0,86.7,100.0
Nova Independência2015,Nova Independência,2015,SAÚDE,14004235.04,19776415.35,0.708128080451142,86.73,100.0,86.73,79.74,,17,5.54,,,,14.0,49.79,,,53.55,8.3,100.0,86.7,100.0
Nova Independência2017,Nova Independência,2017,SANEAMENTO,2680652.86,23907731.3,0.11212493675633706,93.16,100.0,93.16,100.0,,9,3.95,,,,18.61,65.93,,,58.04,7.2,100.0,93.2,100.0
Nova Independência2017,Nova Independência,2017,SAÚDE,17902365.73,23907731.3,0.7488107301088832,93.16,100.0,93.16,100.0,,9,3.95,,,,18.61,65.93,,,58.04,7.2,100.0,93.2,100.0
Nova Independência2018,Nova Independência,2018,SANEAMENTO,2684795.82,25948500.95,0.10346631680856308,93.08,100.0,93.08,100.0,,14,6.65,,98.33,,16.36,58.01,,,60.65,7.2,100.0,93.1,100.0
Nova Independência2018,Nova Independência,2018,SAÚDE,20438741.0,25948500.95,0.7876655780379483,93.08,100.0,93.08,100.0,,14,6.65,,98.33,,16.36,58.01,,,60.65,7.2,100.0,93.1,100.0
Nova Odessa2014,Nova Odessa,2014,SANEAMENTO,21239703.32,144754163.32,0.14672948143844794,80.0,90.21,72.16,100.0,13.44,235,6.58,13.44,116.8,1.0,13.74,48.28,0.98,0.98,65.77,9.8,100.0,80.0,90.2
Nova Odessa2014,Nova Odessa,2014,SAÚDE,122180483.61,144754163.32,0.8440550572621693,80.0,90.21,72.16,100.0,13.44,235,6.58,13.44,116.8,1.0,13.74,48.28,0.98,0.98,65.77,9.8,100.0,80.0,90.2
Nova Odessa2015,Nova Odessa,2015,SANEAMENTO,4273390.1,142722268.72,0.029941999509437166,100.0,100.0,100.0,100.0,14.97,275,6.99,9.52,89.85,3.0,13.39,47.17,0.97,0.97,69.41,9.8,100.0,100.0,100.0
Nova Odessa2015,Nova Odessa,2015,SAÚDE,133572615.94,142722268.72,0.9358919048719001,100.0,100.0,100.0,100.0,14.97,275,6.99,9.52,89.85,3.0,13.39,47.17,0.97,0.97,69.41,9.8,100.0,100.0,100.0
Nova Odessa2016,Nova Odessa,2016,SANEAMENTO,23950.06,151391964.38,0.00015819901735262762,83.29,100.0,83.29,100.0,7.0,245,6.09,7.0,76.72,5.0,12.86,45.65,0.95,0.95,72.79,9.5,100.0,83.3,100.0
Nova Odessa2016,Nova Odessa,2016,SAÚDE,147422095.75,151391964.38,0.9737775472677304,83.29,100.0,83.29,100.0,7.0,245,6.09,7.0,76.72,5.0,12.86,45.65,0.95,0.95,72.79,9.5,100.0,83.3,100.0
Nova Odessa2017,Nova Odessa,2017,SANEAMENTO,1316249.91,164149982.38,0.008018580878997228,75.61,100.0,75.61,100.0,10.71,270,6.66,10.71,108.27,2.0,13.31,47.58,0.94,0.94,76.27,8.3,100.0,75.6,100.0
Nova Odessa2017,Nova Odessa,2017,SAÚDE,145415777.63,164149982.38,0.8858714178437672,75.61,100.0,75.61,100.0,10.71,270,6.66,10.71,108.27,2.0,13.31,47.58,0.94,0.94,76.27,8.3,100.0,75.6,100.0
Nova Odessa2018,Nova Odessa,2018,SAÚDE,160204866.74,178796476.26,0.89601803173702,71.54,100.0,71.54,100.0,15.58,269,6.15,14.16,50.77,3.0,12.44,44.81,0.93,0.93,79.95,9.8,100.0,71.5,100.0
Novais2014,Novais,2014,SANEAMENTO,938132.9,16648298.2,0.056350077871622946,100.0,77.78,77.78,91.04,14.49,27,6.42,14.49,151.06,,13.84,52.11,,,46.22,9.6,100.0,100.0,77.8
Novais2014,Novais,2014,SAÚDE,10854163.96,16648298.2,0.6519683771642197,100.0,77.78,77.78,91.04,14.49,27,6.42,14.49,151.06,,13.84,52.11,,,46.22,9.6,100.0,100.0,77.8
Novais2015,Novais,2015,SANEAMENTO,914314.78,15625641.19,0.05851374474060863,99.56,77.78,77.43,91.04,13.51,14,4.32,13.51,147.06,,14.53,54.41,,,46.9,9.8,100.0,99.6,77.8
Novais2015,Novais,2015,SAÚDE,10429419.34,15625641.19,0.667455447951445,99.56,77.78,77.43,91.04,13.51,14,4.32,13.51,147.06,,14.53,54.41,,,46.9,9.8,100.0,99.6,77.8
Novais2016,Novais,2016,SANEAMENTO,1192029.65,18016436.07,0.06616345460159591,90.0,77.78,70.0,90.15,28.99,16,4.83,28.99,72.2,1.0,13.34,49.82,,,47.87,9.5,99.0,90.0,77.8
Novais2016,Novais,2016,SAÚDE,12366042.87,18016436.07,0.6863756417725295,90.0,77.78,70.0,90.15,28.99,16,4.83,28.99,72.2,1.0,13.34,49.82,,,47.87,9.5,99.0,90.0,77.8
Novais2017,Novais,2017,SANEAMENTO,1123452.22,16242733.04,0.069166452297981,91.67,63.64,58.33,91.04,40.54,18,4.95,40.54,70.92,,14.08,52.48,,,48.7,9.8,100.0,91.7,63.6
Novais2017,Novais,2017,SAÚDE,13095267.75,16242733.04,0.8062231717871047,91.67,63.64,58.33,91.04,40.54,18,4.95,40.54,70.92,,14.08,52.48,,,48.7,9.8,100.0,91.7,63.6
Novais2018,Novais,2018,SANEAMENTO,2255227.39,18951607.7,0.11899926516524507,92.31,66.67,61.54,91.05,19.61,23,5.62,19.61,139.47,,9.55,35.56,,,49.53,8.9,100.0,92.3,66.7
Novais2018,Novais,2018,SAÚDE,13621764.15,18951607.7,0.7187656248287579,92.31,66.67,61.54,91.05,19.61,23,5.62,19.61,139.47,,9.55,35.56,,,49.53,8.9,100.0,92.3,66.7
